,SummonerName,WinLoss,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken,BOTTOM,JUNGLE,MIDDLE,TOP,UTILITY
1778,GhostiGue,0,Ashe,15,51,7,5,12,178,3,3,2,9723,8474,0,797,8097,4,1,7,0,1300,450,42,0.0,0.0,0,0,0,0,1,0,0,0,0
1779,moisverygae,0,Morgana,36,30,12,4,9,8,0,7,3,6044,6148,200,1283,11002,11,0,13,0,1300,161,150,0.0,0.0,0,0,0,0,0,0,0,0,1
1780,Ziggymt,1,Yone,133,40,23,8,14,88,6,5,7,12271,12166,0,1465,14498,4,0,6,0,1611,59,140,0.0,0.0,0,0,0,0,0,0,0,1,0
1781,ShacoJgOnly,1,MasterYi,73,9,25,7,16,50,6,5,11,15336,16885,0,8751,24511,1,4,14,0,1611,170,177,0.0,0.0,0,0,0,0,0,1,0,0,0
1782,Mid Plzz,1,Katarina,82,60,0,12,15,166,16,5,4,14596,29011,0,3533,19933,5,2,20,0,1611,61,138,0.0,0.0,0,0,0,0,0,0,1,0,0
1783,aloneice,1,Vayne,84,0,7,8,13,111,7,2,10,10716,15157,0,878,9414,5,0,9,0,1611,25,56,0.0,0.0,0,0,0,0,1,0,0,0,0
1784,Ausfreak,1,Nami,18,38,49,7,13,9,3,1,19,10247,6770,0,6359,6073,14,5,40,0,1611,137,40,0.0,0.0,0,0,0,0,0,0,0,0,1
1785,gamingpro715,0,Fiora,89,14,39,6,15,172,4,6,6,13200,10066,0,6251,26544,7,0,16,0,1611,57,139,0.0,0.0,0,0,0,0,0,0,0,1,0
1786,SuperTar0,0,Warwick,80,6,36,6,13,38,6,9,7,10716,10387,0,9683,26623,5,1,14,0,1611,267,227,0.0,0.0,0,0,0,0,0,1,0,0,0
1787,Azurei00,0,Kassadin,56,67,34,73,15,162,6,6,4,13233,17838,0,2758,20854,10,0,18,0,1611,147,184,0.0,0.0,0,0,0,0,0,0,1,0,0
1788,xXMrWhaleXx,0,Lucian,19,16,14,5,10,116,1,10,1,7093,4858,0,528,15571,6,1,10,0,1611,0,258,0.0,0.0,0,0,0,0,1,0,0,0,0
1789,chuuu ,0,Lux,29,10,83,5,11,9,1,7,3,7696,8271,422,314,11290,19,0,27,0,1611,156,202,0.0,0.0,0,0,0,0,0,0,0,0,1
1790,Shen CHN,1,MonkeyKing,110,31,91,24,18,164,19,10,7,22689,37087,0,11835,51046,5,1,24,0,2289,187,401,0.0,0.0,0,0,0,0,0,0,0,1,0
1791,Bad Place Touch,1,Sejuani,42,107,75,16,18,48,10,12,22,21180,28872,0,11900,69409,2,3,13,0,2289,892,445,0.0,0.0,0,0,0,0,0,1,0,0,0
1792,Cinder Storm,1,Viktor,142,20,147,24,18,241,7,8,12,23645,40588,0,2611,28990,11,1,30,0,2289,678,372,0.0,0.0,0,0,0,0,0,0,1,0,0
1793,KingOfTheRealm,1,Jinx,136,53,22,11,18,218,22,11,12,22173,51724,0,5288,41458,13,5,29,0,2289,230,408,0.0,0.0,0,0,0,0,1,0,0,0,0
1794,Ausfreak,1,Nami,34,93,82,11,18,19,5,6,34,19689,17051,0,17486,21254,21,9,60,0,2289,215,212,0.0,0.0,0,0,0,0,0,0,0,0,1
1795,SkeptiOG,0,Sett,110,28,38,12,17,171,5,11,5,17302,18462,0,4576,49880,3,1,12,0,2289,283,391,0.0,0.0,0,0,0,0,0,0,0,1,0
1796,Karosu,0,Nocturne,86,27,46,25,17,45,8,15,14,17675,22922,0,9181,43838,2,4,18,0,2289,639,448,0.0,0.0,0,0,0,0,0,1,0,0,0
1797,ketekbabi,0,Akshan,79,17,99,9,17,210,6,10,8,18227,18752,0,1922,33560,2,2,6,0,2289,4,378,0.0,0.0,0,0,0,0,0,0,1,0,0
1798,Nooxie,0,Jhin,96,73,53,44,17,169,10,11,17,18336,42274,0,10143,35653,15,6,33,0,2289,246,328,0.0,0.0,0,0,0,0,1,0,0,0,0
1799,mariosuper,0,Brand,70,91,65,21,18,105,17,17,18,19848,71508,0,3895,40945,35,7,75,0,2289,85,573,0.0,0.0,0,0,0,0,0,0,0,0,1
1800,d1xienormous,0,Trundle,88,51,20,8,13,96,3,10,6,11297,10552,0,6712,33285,5,1,11,0,1879,290,233,0.0,0.0,0,0,0,0,0,0,0,1,0
1801,itstech,0,Vi,95,0,102,14,15,16,8,9,10,13772,16064,0,13893,39947,4,2,19,0,1879,299,247,0.0,0.0,0,0,0,0,0,1,0,0,0
1802,Slotho,0,TwistedFate,114,200,0,17,17,240,12,4,9,18026,28687,0,4590,23124,7,2,21,0,1879,205,136,0.0,0.0,0,0,0,0,0,0,1,0,0
1803,Ephemeralx,0,Vayne,89,0,10,8,15,161,6,8,6,14123,15444,0,4080,27849,8,0,10,0,1879,5,236,0.0,0.0,0,0,0,0,1,0,0,0,0
1804,DCO SPACEGLIDER,0,Pyke,51,53,35,7,11,26,1,16,8,8574,5762,0,2145,24908,27,1,44,0,1879,125,389,0.0,0.0,0,0,0,0,0,0,0,0,1
1805,Qubucahu,1,Fiora,165,21,66,6,16,158,10,9,9,15108,35276,0,9928,34685,13,1,32,0,1879,163,333,0.0,0.0,0,0,0,0,0,0,0,1,0
1806,KillingTheJoke,1,Shaco,53,68,47,93,15,31,14,4,6,14042,22872,0,6710,22936,4,3,31,0,1879,743,126,0.0,0.0,0,0,0,0,0,1,0,0,0
1807,Clown Tactics,1,MissFortune,115,71,95,11,16,205,7,5,10,15155,27876,0,152,14377,11,4,23,0,1879,476,165,0.0,0.0,0,0,0,0,0,0,1,0,0
1808,anhvovn9725,1,Caitlyn,44,41,14,8,14,147,14,8,11,12626,30468,0,2187,19784,8,0,13,0,1879,73,280,0.0,0.0,0,0,0,0,1,0,0,0,0
1809,Ausfreak,1,Nami,27,68,79,9,14,8,2,4,24,12345,11372,3151,12225,13838,10,4,36,0,1879,187,120,0.0,0.0,0,0,0,0,0,0,0,0,1
1810,Bainbridge,0,MonkeyKing,125,41,74,17,18,174,1,12,8,19019,10492,0,3437,39148,19,9,45,0,2778,46,513,0.0,0.0,0,0,0,0,0,0,0,1,0
1811,BuffAn1v1a,0,Diana,148,91,93,12,18,72,10,7,11,23305,33956,0,10283,42044,3,10,37,0,2778,202,310,0.0,0.0,0,0,0,0,0,1,0,0,0
1812,Mr Oblivion,0,Zed,84,150,154,29,18,219,9,10,7,20521,25321,0,4220,35674,5,9,28,0,2778,176,352,0.0,0.0,0,0,0,0,0,0,1,0,0
1813,Pendaw,0,Ashe,41,119,23,18,18,229,6,10,11,18984,35465,0,2313,32364,17,8,42,0,2778,909,447,0.0,0.0,0,0,0,0,1,0,0,0,0
1814,Špartacus,0,Brand,54,123,53,16,17,72,13,10,11,16776,47072,0,4035,32100,45,16,109,0,2778,96,304,0.0,0.0,0,0,0,0,0,0,0,0,1
1815,Yamabushi,1,Gangplank,287,45,224,17,18,264,17,6,15,25235,49936,0,14836,41783,16,1,44,0,2778,409,266,0.0,0.0,0,0,0,0,0,0,0,1,0
1816,OG 4pLaay,1,Amumu,115,209,233,17,18,24,12,8,14,24696,26462,0,13113,48279,17,4,43,0,2778,821,275,0.0,0.0,0,0,0,0,0,1,0,0,0
1817,Ausfreak,1,Ahri,92,91,38,42,18,168,11,9,15,22249,29937,0,4675,32390,14,8,33,0,2778,52,389,0.0,0.0,0,0,0,0,0,0,1,0,0
1818,Tempestox,1,Ezreal,250,64,36,12,18,153,4,12,18,21232,29877,0,4647,39170,17,3,59,0,2778,381,390,0.0,0.0,0,0,0,0,1,0,0,0,0
1819,Clockmachine,1,Zilean,173,122,101,16,18,80,4,4,26,21171,16262,0,10890,26933,54,13,116,0,2778,289,173,0.0,0.0,0,0,0,0,0,0,0,0,1
1820,Yamabushi,0,Gangplank,154,14,105,9,14,177,5,5,2,12839,22501,0,2798,16392,5,1,7,0,1599,268,147,0.0,0.0,0,0,0,0,0,0,0,1,0
1821,Vlaeder,0,Vi,79,0,64,4,12,18,1,9,2,8615,5462,0,5210,24989,7,0,14,0,1599,274,287,0.0,0.0,0,0,0,0,0,1,0,0,0
1822,big coccman,0,Samira,142,8,18,3,14,187,3,9,0,11621,10791,0,699,17932,12,1,26,0,1599,0,233,0.0,0.0,0,0,0,0,0,0,1,0,0
1823,Ausfreak,0,Ezreal,166,33,33,10,12,120,2,3,7,8831,13906,0,1167,13933,8,2,13,0,1599,0,50,0.0,0.0,0,0,0,0,1,0,0,0,0
1824,KermitLeDog,0,Blitzcrank,28,27,19,7,11,27,1,10,7,8096,5274,190,289,17328,18,1,30,0,1599,77,238,0.0,0.0,0,0,0,0,0,0,0,0,1
1825,Heathr0,1,Volibear,31,53,53,3,13,69,1,2,0,11387,2045,0,1294,13538,5,0,9,0,1599,275,16,0.0,0.0,0,0,0,0,0,0,0,1,0
1826,Penguin Zealot,1,Warwick,86,9,57,9,15,33,15,3,8,13841,18180,0,19058,31824,8,4,19,0,1599,302,95,0.0,0.0,0,0,0,0,0,1,0,0,0
1827,thewoozlebunny,1,XinZhao,63,69,0,6,16,142,10,1,6,15094,20535,0,7630,24122,7,1,22,0,1599,243,48,0.0,0.0,0,0,0,0,0,0,1,0,0
1828,Hosum,1,Caitlyn,35,14,15,5,13,166,6,4,5,10500,14781,0,2298,14298,3,4,12,0,1599,74,97,0.0,0.0,0,0,0,0,1,0,0,0,0
1829,SleepyUFO,1,Morgana,46,45,17,6,13,16,3,3,18,10932,15146,817,2533,9132,24,5,53,0,1599,79,80,0.0,0.0,0,0,0,0,0,0,0,0,1
1830,Glxchy,1,Kayle,54,104,146,10,18,420,15,5,13,32450,55420,0,14198,32196,14,0,21,0,2634,326,259,0.0,0.0,0,0,0,0,0,0,0,1,0
1831,duongpro811,1,Shaco,86,119,136,54,18,58,16,8,9,24639,31544,0,14953,58449,16,4,29,0,2634,1069,337,0.0,0.0,0,0,0,0,0,1,0,0,0
1832,Imababyseal,1,Akshan,96,12,105,5,18,170,11,17,15,22551,19124,0,1166,41627,3,6,16,0,2634,6,538,0.0,0.0,0,0,0,0,0,0,1,0,0
1833,Hookmaster1,1,Vayne,102,0,22,17,18,174,5,16,16,19671,24561,0,5646,40462,15,1,25,0,2634,59,478,0.0,0.0,0,0,0,0,1,0,0,0,0
1834,Kush Clown,1,Sona,78,137,140,20,18,27,6,21,27,19965,12273,8255,33326,48913,32,5,72,0,2634,42,592,0.0,0.0,0,0,0,0,0,0,0,0,1
1835,TheBigTrout,0,Jax,40,85,49,8,17,173,6,12,6,18249,23464,0,2689,45104,17,1,31,0,2634,102,531,0.0,0.0,0,0,0,0,0,0,0,1,0
1836,Ausfreak,0,Amumu,72,149,99,12,17,15,3,11,17,16767,17826,0,8916,40573,3,1,24,0,2634,169,462,0.0,0.0,0,0,0,0,0,1,0,0,0
1837,wtfwtfw,0,MonkeyKing,109,58,100,31,18,165,21,12,7,19960,39165,0,9427,41650,11,1,22,0,2634,75,480,0.0,0.0,0,0,0,0,0,0,1,0,0
1838,Yamabushi,0,Kaisa,130,112,84,14,18,182,25,12,17,21277,63405,0,2705,34656,16,5,39,0,2634,111,438,0.0,0.0,0,0,0,0,1,0,0,0,0
1839,AverageSteveo,0,Lux,107,54,212,43,17,77,12,6,29,17992,43180,4772,1869,21443,39,3,81,0,2634,329,257,0.0,0.0,0,0,0,0,0,0,0,0,1
1840,Trollpick,1,Quinn,42,19,19,32,16,180,3,6,10,16252,9883,0,2129,18304,15,2,33,0,2107,87,205,0.0,0.0,0,0,0,0,0,0,0,1,0
1841,Łuśt,1,Kindred,196,62,123,4,18,106,20,6,9,19903,42621,0,17045,31531,3,4,17,0,2107,265,139,0.0,0.0,0,0,0,0,0,1,0,0,0
1842,376,1,Kassadin,75,87,60,159,16,158,5,3,9,15906,12778,0,8547,25583,14,1,34,0,2107,125,90,0.0,0.0,0,0,0,0,0,0,1,0,0
1843,Griffzilla,1,Jinx,206,33,18,4,16,204,13,8,12,16273,35957,0,2490,27321,10,1,20,0,2107,172,290,0.0,0.0,0,0,0,0,1,0,0,0,0
1844,Adzsy,1,Lulu,40,73,81,8,16,14,1,3,34,15715,3921,6435,2355,16174,19,5,42,0,2107,131,133,0.0,0.0,0,0,0,0,0,0,0,0,1
1845,Yamabushi,0,Gangplank,222,20,154,13,18,262,11,5,6,19312,33868,0,4027,19629,12,1,21,0,2107,361,195,0.0,0.0,0,0,0,0,0,0,0,1,0
1846,Ausfreak,0,Vi,69,0,77,6,14,31,2,10,5,11845,6403,0,4646,32474,1,8,23,0,2107,170,316,0.0,0.0,0,0,0,0,0,1,0,0,0
1847,Are We Faded ,0,Akali,125,20,50,27,15,149,9,4,4,13918,20458,0,2281,27927,13,2,23,0,2107,118,172,0.0,0.0,0,0,0,0,0,0,1,0,0
1848,Imababyseal,0,Vayne,118,0,13,8,14,153,4,11,9,12129,16806,0,1787,25255,8,1,14,0,2107,16,298,0.0,0.0,0,0,0,0,1,0,0,0,0
1849,Phenophylen,0,Rell,40,36,47,9,14,22,0,12,13,11568,6249,451,1427,24952,15,1,30,0,2107,76,291,0.0,0.0,0,0,0,0,0,0,0,0,1
1850,Yamabushi,1,Gangplank,185,29,146,11,18,228,11,7,12,22113,33216,0,8642,27523,12,0,20,0,2280,366,261,0.0,0.0,0,0,0,0,0,0,0,1,0
1851,mopcorridor,1,MasterYi,105,12,23,13,17,24,12,9,11,18034,27244,0,10013,42586,6,0,13,0,2280,197,342,0.0,0.0,0,0,0,0,0,1,0,0,0
1852,Ausfreak,1,Lux,46,38,240,15,18,144,7,4,15,18989,19570,1377,3358,17485,13,3,34,0,2280,479,162,0.0,0.0,0,0,0,0,0,0,1,0,0
1853,NoWuckingForrys,1,Caitlyn,64,66,18,9,17,250,13,5,10,17257,31344,0,3196,29285,11,1,18,0,2280,99,179,0.0,0.0,0,0,0,0,1,0,0,0,0
1854,yigitmvg yeeeee,1,Yuumi,31,392,44,10,16,1,2,5,18,15865,7972,3649,12281,9195,14,0,25,0,2280,44,201,0.0,0.0,0,0,0,0,0,0,0,0,1
1855,Slip It In Cider,0,Garen,84,28,85,12,18,231,13,8,2,21879,34325,0,5120,40672,11,2,23,0,2280,109,299,0.0,0.0,0,0,0,0,0,0,0,1,0
1856,Jagermeister,0,Khazix,191,108,46,28,16,34,6,11,9,15636,15124,0,11407,39223,7,2,23,0,2280,84,387,0.0,0.0,0,0,0,0,0,1,0,0,0
1857,V K Daddy,0,Heimerdinger,111,91,61,9,17,230,7,9,3,17651,21460,0,1825,26163,9,2,21,0,2280,273,423,0.0,0.0,0,0,0,0,0,0,1,0,0
1858,Whitas,0,MissFortune,64,40,48,8,17,210,4,5,5,16775,11535,0,3635,23008,13,0,21,0,2280,329,205,0.0,0.0,0,0,0,0,1,0,0,0,0
1859,ACheshireCat,0,Seraphine,76,90,61,12,14,28,0,12,12,12966,10982,3126,1604,24736,42,6,90,0,2280,179,442,0.0,0.0,0,0,0,0,0,0,0,0,1
1860,tetris396,0,Garen,46,15,42,4,12,100,3,5,0,9089,8472,0,640,16689,6,0,8,0,1340,75,111,0.0,0.0,0,0,0,0,0,0,0,1,0
1861,Ausfreak,0,Vi,43,0,55,4,10,33,1,7,1,6823,3452,0,4202,19095,2,3,9,0,1340,201,192,0.0,0.0,0,0,0,0,0,1,0,0,0
1862,RNarka,0,Veigar,91,61,26,5,11,105,0,10,1,8051,6610,0,0,15152,3,0,4,0,1340,60,238,0.0,0.0,0,0,0,0,0,0,1,0,0
1863,SSXX,0,Lucian,38,23,29,5,11,116,2,9,4,7664,7033,0,1094,13162,6,1,9,0,1340,0,161,0.0,0.0,0,0,0,0,1,0,0,0,0
1864,LaoYaLah,0,Swain,40,31,27,8,10,30,4,7,4,7032,8344,0,1277,14084,4,1,9,0,1340,166,132,0.0,0.0,0,0,0,0,0,0,0,0,1
1865,Mr jill kews,1,Lux,33,20,129,9,14,139,9,0,9,11626,16636,1422,316,5130,6,2,12,0,1340,438,0,0.0,0.0,0,0,0,0,0,0,1,0,0
1866,VoteTheGeese,1,Viego,121,53,43,16,12,16,11,2,6,9508,19039,0,9487,21996,3,0,21,0,1340,171,72,0.0,0.0,0,0,0,0,0,1,0,0,0
1867,tyont1,1,Malphite,45,36,49,6,13,130,5,1,4,10969,9806,0,1577,8565,9,1,17,0,1340,344,12,0.0,0.0,0,0,0,0,0,0,0,1,0
1868,GeorgesLaTour,1,Vayne,80,0,13,5,13,128,10,6,4,10678,10863,0,2129,14236,5,0,20,0,1340,116,105,0.0,0.0,0,0,0,0,1,0,0,0,0
1869,unfair death,1,Karma,66,17,42,23,12,37,3,1,9,8864,8324,1258,1495,8238,13,0,20,0,1340,206,27,0.0,0.0,0,0,0,0,0,0,0,0,1
1870,Yamabushi,1,Ezreal,213,50,38,12,16,168,15,4,1,15126,28600,0,2623,14182,11,0,22,0,1714,101,133,0.0,0.0,0,0,0,0,0,0,0,1,0
1871,I AM ANIME ,1,Kayn,93,56,40,12,14,14,2,7,8,11993,8148,0,8340,22898,10,1,27,0,1714,187,170,0.0,0.0,0,0,0,0,0,1,0,0,0
1872,Ausfreak,1,Orianna,135,85,45,6,15,166,0,1,9,13304,7645,3563,2247,10101,11,5,29,0,1714,251,30,0.0,0.0,0,0,0,0,0,0,1,0,0
1873,Trarodine,1,Twitch,32,27,34,6,14,111,8,3,6,11907,11098,0,1062,12844,7,2,20,0,1714,341,64,0.0,0.0,0,0,0,0,1,0,0,0,0
1874,Blurescent,1,FiddleSticks,24,58,61,6,15,68,11,4,10,14091,21489,0,5285,17240,16,2,76,0,1714,588,92,0.0,0.0,0,0,0,0,0,0,0,0,1
1875,Anh Bán Bóng,0,Jayce,111,57,84,109,15,188,4,7,8,13363,18489,0,725,19691,10,4,19,0,1714,138,242,0.0,0.0,0,0,0,0,0,0,0,1,0
1876,LMS BeBe,0,Graves,66,13,16,5,13,49,5,4,5,11239,6319,0,6704,20571,2,2,16,0,1714,214,108,0.0,0.0,0,0,0,0,0,1,0,0,0
1877,VuQ,0,Morgana,59,89,21,5,14,154,4,5,6,12162,11353,111,3374,18777,11,1,21,0,1714,76,162,0.0,0.0,0,0,0,0,0,0,1,0,0
1878,Em Bán Ke,0,Kaisa,59,29,9,3,12,156,0,9,4,9921,4459,0,1249,15601,12,0,18,0,1714,0,199,0.0,0.0,0,0,0,0,1,0,0,0,0
1879,FireBaII,0,Senna,52,21,17,4,12,50,6,11,11,9266,9017,552,7790,20269,15,3,40,0,1714,30,263,0.0,0.0,0,0,0,0,0,0,0,0,1
1880,pundarino,0,Darius,89,76,19,5,15,158,3,12,7,14657,13698,0,4610,38672,7,0,11,0,2140,84,357,0.0,0.0,0,0,0,0,0,0,0,1,0
1881,1v2nomouse,0,Shyvana,143,135,124,14,16,50,11,6,5,15342,38553,0,7968,40088,0,2,12,0,2140,242,283,0.0,0.0,0,0,0,0,0,1,0,0,0
1882,Ausfreak,0,Ahri,96,74,39,39,15,145,6,9,8,13692,28404,0,1866,22859,13,2,30,0,2140,49,287,0.0,0.0,0,0,0,0,0,0,1,0,0
1883,JackFrost,0,Ashe,46,61,15,12,16,205,8,8,5,15133,47416,0,2170,27752,12,4,28,0,2140,1081,251,0.0,0.0,0,0,0,0,1,0,0,0,0
1884,Gr0uNdZeRo,0,Lulu,35,36,71,13,14,15,0,6,21,11730,3936,8795,1561,17595,39,6,90,0,2140,272,205,0.0,0.0,0,0,0,0,0,0,0,0,1
1885,miniprofessor,1,TahmKench,124,58,16,35,17,123,5,2,14,17153,24123,49,14184,36179,4,2,7,0,2140,836,90,0.0,0.0,0,0,0,0,0,0,0,1,0
1886,Winilde,1,Warwick,92,12,38,12,15,42,8,9,8,13729,20639,0,25421,52495,5,1,9,0,2140,184,319,0.0,0.0,0,0,0,0,0,1,0,0,0
1887,fizzzzer,1,Fizz,68,117,153,17,16,151,14,8,9,16429,30920,0,6478,33102,12,2,19,0,2140,170,309,0.0,0.0,0,0,0,0,0,0,1,0,0
1888,PrimoCapo,1,Jhin,55,41,17,33,15,142,8,6,9,14595,21048,0,7719,27596,7,4,16,0,2140,127,225,0.0,0.0,0,0,0,0,1,0,0,0,0
1889,Javorig,1,Sona,159,138,165,12,16,30,6,3,22,15373,22103,14324,33800,22576,34,8,75,0,2140,38,70,0.0,0.0,0,0,0,0,0,0,0,0,1
1890,Skinhead,0,Akali,110,11,32,14,16,195,2,4,3,15487,14924,0,3210,31425,8,1,15,0,2123,63,156,0.0,0.0,0,0,0,0,0,0,0,1,0
1891,ctjwii,0,LeeSin,179,156,142,9,16,9,5,4,8,14873,16126,780,11984,39025,11,1,26,0,2123,655,199,0.0,0.0,0,0,0,0,0,1,0,0,0
1892,MujosGassias,0,Yasuo,342,26,127,11,18,247,16,12,1,18830,48816,0,4608,46396,9,0,13,0,2123,261,413,0.0,0.0,0,0,0,0,0,0,1,0,0
1893,Found,0,Kaisa,83,31,52,6,15,227,4,7,1,14106,13963,0,5509,26445,12,1,36,0,2123,2,193,0.0,0.0,0,0,0,0,1,0,0,0,0
1894,Bracypen,0,Zilean,150,71,62,8,14,53,0,8,7,12574,7075,848,8176,26973,16,0,33,0,2123,113,216,0.0,0.0,0,0,0,0,0,0,0,0,1
1895,umecc,1,Karthus,495,13,147,14,18,91,5,6,15,20784,46391,0,11936,29913,16,1,27,0,2123,106,178,0.0,0.0,0,0,0,0,0,1,0,0,0
1896,Yamabushi,1,Gangplank,199,19,144,12,17,241,3,6,8,17865,21123,0,6526,23357,10,1,17,0,2123,308,251,0.0,0.0,0,0,0,0,0,0,0,1,0
1897,Ausfreak,1,Diana,108,50,31,10,16,116,6,7,8,15425,18201,0,1956,25423,9,2,25,0,2123,33,219,0.0,0.0,0,0,0,0,0,0,1,0,0
1898,Antonyrulz,1,Draven,88,103,19,11,17,213,19,6,7,17175,39454,0,5686,33760,11,3,23,0,2123,64,217,0.0,0.0,0,0,0,0,1,0,0,0,0
1899,MortalPineapple,1,Blitzcrank,45,40,45,19,16,48,2,2,20,15962,13007,935,5681,24522,18,3,42,0,2123,171,49,0.0,0.0,0,0,0,0,0,0,0,0,1
1900,Skinhead,1,Gnar,132,22,22,5,16,190,8,3,7,16335,20326,0,5527,29231,7,0,10,0,1711,442,84,0.0,0.0,0,0,0,0,0,0,0,1,0
1901,ctjwii,1,Qiyana,149,124,38,10,16,22,15,6,6,14858,26034,0,8418,25850,1,4,27,0,1711,172,145,0.0,0.0,0,0,0,0,0,1,0,0,0
1902,rendians,1,Viktor,117,17,97,10,16,189,6,3,6,15694,24407,0,577,13946,11,0,25,0,1711,260,57,0.0,0.0,0,0,0,0,0,0,1,0,0
1903,FA JustGIV,1,Caitlyn,67,26,25,5,16,222,8,4,10,14977,18984,0,3814,19959,7,1,10,0,1711,152,106,0.0,0.0,0,0,0,0,1,0,0,0,0
1904,MGT I SUP OR REE,1,Shen,46,23,39,6,14,31,2,2,18,12304,6293,2972,2987,16878,25,2,53,0,1711,60,26,0.0,0.0,0,0,0,0,0,0,0,0,1
1905,Yamabushi,0,Gangplank,154,21,104,8,14,150,4,9,2,11929,21226,0,5660,25217,7,0,11,0,1711,336,268,0.0,0.0,0,0,0,0,0,0,0,1,0
1906,Theonlypr0,0,Yasuo,240,21,137,6,13,41,4,11,1,10184,15445,0,2771,28613,6,2,16,0,1711,293,365,0.0,0.0,0,0,0,0,0,1,0,0,0
1907,Yo my sole uce,0,Ekko,91,27,65,6,15,209,3,5,3,14584,16117,0,4321,25703,6,2,17,0,1711,574,184,0.0,0.0,0,0,0,0,0,0,1,0,0
1908,SALUTE LBS,0,Lucian,55,37,20,7,13,157,3,8,4,10205,15583,0,2834,24401,4,0,6,0,1711,0,266,0.0,0.0,0,0,0,0,1,0,0,0,0
1909,Ausfreak,0,Nami,25,49,40,6,12,4,1,6,7,9440,5869,1566,6148,14972,8,0,16,0,1711,149,175,0.0,0.0,0,0,0,0,0,0,0,0,1
1910,Poley gamer,0,Camille,121,52,67,8,14,134,5,8,4,12277,24219,0,5462,30506,7,0,12,0,1732,213,297,0.0,0.0,0,0,0,0,0,0,0,1,0
1911,Vickers,0,XinZhao,67,91,0,11,13,43,8,8,3,11322,20914,0,12946,37874,6,0,16,0,1732,445,260,0.0,0.0,0,0,0,0,0,1,0,0,0
1912,Ausfreak,0,Orianna,130,68,42,5,14,180,0,3,4,12669,9502,1807,2568,14619,8,0,13,0,1732,180,98,0.0,0.0,0,0,0,0,0,0,1,0,0
1913,b0red,0,Vayne,98,0,7,3,12,167,1,8,1,9462,7033,0,1467,14603,11,2,24,0,1732,7,204,0.0,0.0,0,0,0,0,1,0,0,0,0
1914,Pinipy,0,Morgana,46,52,18,9,12,11,2,8,4,8773,7634,937,1108,15975,22,4,54,0,1732,208,204,0.0,0.0,0,0,0,0,0,0,0,0,1
1915,TheTrueSon,1,Fiora,110,17,44,6,15,150,5,3,7,14251,24203,0,18293,28940,9,0,14,0,1732,188,55,0.0,0.0,0,0,0,0,0,0,0,1,0
1916,DrunkenGoat31,1,Hecarim,240,57,54,7,15,48,5,2,8,13157,9957,0,15281,27811,9,2,22,0,1732,187,51,0.0,0.0,0,0,0,0,0,1,0,0,0
1917,ProbablyNotAhri,1,Lux,45,10,176,19,16,195,5,4,11,14925,21153,513,523,11922,9,3,30,0,1732,340,165,0.0,0.0,0,0,0,0,0,0,1,0,0
1918,HTG Triplelift,1,Lucian,77,50,47,10,14,172,14,3,6,12782,24469,0,1761,17885,10,3,25,0,1732,73,95,0.0,0.0,0,0,0,0,1,0,0,0,0
1919,arandomperson12,1,Nami,40,80,42,11,13,10,6,4,19,10107,10320,0,11045,12212,18,1,39,0,1732,178,117,0.0,0.0,0,0,0,0,0,0,0,0,1
1920,Nêwbš,1,Yone,219,59,32,9,14,150,7,4,6,12759,15597,0,1205,17889,9,3,28,0,1599,133,65,0.0,0.0,0,0,0,0,0,0,1,0,0
1921,Theonlypr0,1,Khazix,177,95,55,18,16,20,13,4,11,15540,30174,0,11670,30807,8,1,18,0,1599,198,120,0.0,0.0,0,0,0,0,0,1,0,0,0
1922,MaiN MaN,1,Tryndamere,25,21,93,6,15,181,5,3,2,13771,7320,0,6474,24257,7,3,24,0,1599,65,101,0.0,0.0,0,0,0,0,0,0,0,1,0
1923,kimchi is goods,1,Senna,49,38,18,5,13,108,4,5,10,10355,11152,1357,5237,12280,7,2,12,0,1599,55,153,0.0,0.0,0,0,0,0,1,0,0,0,0
1924,mariosuper,1,Brand,36,61,31,11,12,45,4,10,8,9340,22104,0,1075,17645,19,1,37,0,1599,41,261,0.0,0.0,0,0,0,0,0,0,0,0,1
1925,G0 NEXT,0,Riven,239,52,93,15,14,156,4,8,4,12759,12023,0,1306,21754,7,0,10,0,1599,88,238,0.0,0.0,0,0,0,0,0,0,0,1,0
1926,Vickers,0,Volibear,56,91,52,8,13,15,5,9,6,10989,13096,0,9050,32103,3,1,13,0,1599,268,234,0.0,0.0,0,0,0,0,0,1,0,0,0
1927,Ausfreak,0,Ahri,68,51,22,28,14,153,5,4,6,12466,16830,0,1162,13124,9,3,23,0,1599,44,110,0.0,0.0,0,0,0,0,0,0,1,0,0
1928,Hide on lemontea,0,Jhin,69,34,25,27,13,165,7,6,6,10658,16347,0,3079,14843,6,0,10,0,1599,89,164,0.0,0.0,0,0,0,0,1,0,0,0,0
1929,WK17072016,0,Nautilus,27,34,29,9,13,37,5,6,9,10561,10507,0,2106,22720,27,3,49,0,1599,361,181,0.0,0.0,0,0,0,0,0,0,0,0,1
