,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y,Damage_x,Damage_y
20,6083.0,10353.0,9564.0,10885.0,6320.0,9778.0,8584.0,6240.0,14078.0,8860.0,4697.0,10163.0,10105.0,9187.0,4831.0,26143.0,7727.0,4930,10869.0,8449.0,14835.0,10166.0,7203.0,,5530.0,5690.0,11337.0,7682.0,7326.0,8849.0,6425.0,9490.0,4768.0,9253.0,14487.0,13651.0,8768.0,7787.0,11014.0,6952.0,9044.0,13070.0,,6240.0,,8382.0,8817.0,5021.0,12759.0,6510.0,10886.0,10810.0,12198.0,9446.0,16011.0,8083.0,,8482.0,14007.0,6938.0,6449.0,10593.0,7540.0,8605.0,13787.0,8292.0,7118.0,7827.0,9274.0,10342.0,19666.0,5167.0,9955.0,4845.0,27389.0,10610.0,11872.0,6339.0,11552.0,9926.0,10295.0,9242.0,6562.0,8573.0,6550.0,,5411.0,6036.0,7956.0,,6561.0,18350.0,6133.0,14349.0,7103.0,5935.0,8105.0,9882.0,11167.0,10196.0
21,6605.0,10808.0,9564.0,10885.0,6728.0,10774.0,8824.0,7453.0,14111.0,10370.0,5775.0,10937.0,10105.0,9187.0,7011.0,28449.0,9264.0,5071,12264.0,8449.0,17122.0,12705.0,8177.0,,7244.0,6209.0,11337.0,8163.0,7326.0,11218.0,7911.0,10545.0,4768.0,9253.0,17286.0,13651.0,8768.0,8883.0,11790.0,7192.0,9044.0,13070.0,,6683.0,,10492.0,8817.0,5337.0,13504.0,,12920.0,10810.0,13967.0,10831.0,17809.0,8518.0,,9984.0,16245.0,7669.0,7387.0,11669.0,9254.0,8605.0,14572.0,8292.0,7118.0,7827.0,10647.0,11240.0,22843.0,5167.0,10966.0,4845.0,27710.0,12007.0,13773.0,7351.0,11552.0,10576.0,10295.0,9242.0,6562.0,10344.0,7025.0,,5411.0,8485.0,7956.0,,7046.0,,6694.0,16656.0,7103.0,7775.0,8105.0,11340.0,11865.0,11947.0
22,7645.0,10966.0,9839.0,13921.0,6728.0,12823.0,9579.0,8513.0,15006.0,10387.0,5958.0,13969.0,10132.0,9187.0,7011.0,,9407.0,5071,13211.0,9931.0,18753.0,12705.0,9876.0,,7848.0,6628.0,11771.0,8496.0,,11218.0,7911.0,,4768.0,9558.0,,15928.0,10734.0,8883.0,12543.0,7886.0,14083.0,13070.0,,6683.0,,10492.0,9712.0,5844.0,16275.0,,12920.0,11988.0,13967.0,11816.0,17809.0,,,9984.0,16867.0,7669.0,7387.0,11833.0,10733.0,11697.0,14572.0,,7985.0,9309.0,11539.0,12523.0,22843.0,6852.0,12395.0,5327.0,34015.0,13577.0,14392.0,9409.0,13459.0,12717.0,10295.0,9990.0,,12186.0,7180.0,,6902.0,8763.0,8057.0,,7688.0,,7489.0,16656.0,8021.0,8010.0,9056.0,12590.0,12655.0,11947.0
23,,14937.0,10713.0,13921.0,7498.0,14787.0,9579.0,8513.0,17283.0,12301.0,6920.0,13969.0,11924.0,11958.0,7834.0,,10077.0,5071,14525.0,10911.0,19063.0,12705.0,11703.0,,7959.0,6631.0,11771.0,,,12514.0,8016.0,,4768.0,9558.0,,16564.0,10734.0,10214.0,13069.0,7886.0,14083.0,15729.0,,7921.0,,14212.0,9712.0,5844.0,17092.0,,14108.0,12179.0,15217.0,11816.0,19241.0,,,9984.0,17414.0,9993.0,7655.0,12953.0,10733.0,11697.0,16389.0,,7985.0,9309.0,13044.0,13098.0,23815.0,7616.0,13573.0,5627.0,,14397.0,15879.0,9409.0,13502.0,13497.0,,10098.0,,14029.0,7180.0,,7529.0,11296.0,8562.0,,,,10196.0,16656.0,9233.0,8225.0,9056.0,12590.0,12655.0,12742.0
24,,14971.0,10713.0,15379.0,7949.0,16059.0,9579.0,8513.0,17715.0,12555.0,6920.0,15972.0,11924.0,12507.0,7834.0,,10077.0,5455,16662.0,11172.0,19063.0,12705.0,11703.0,,9826.0,7661.0,13022.0,,,12514.0,8441.0,,5638.0,9607.0,,18136.0,10816.0,11187.0,15525.0,7886.0,16528.0,16390.0,,8846.0,,16811.0,9712.0,5844.0,17092.0,,14108.0,13340.0,15217.0,13142.0,19881.0,,,15152.0,22494.0,10508.0,8420.0,13956.0,13645.0,,16389.0,,8903.0,12014.0,14260.0,,23815.0,7868.0,13573.0,5627.0,,15541.0,15879.0,10976.0,13507.0,14725.0,,12520.0,,14829.0,7658.0,,7529.0,12656.0,,,,,11936.0,18680.0,9233.0,9763.0,9933.0,14215.0,14046.0,12920.0
25,,17279.0,10713.0,16348.0,9084.0,18021.0,11632.0,8670.0,,15458.0,6920.0,17287.0,12766.0,12507.0,7834.0,,10606.0,5455,17805.0,11891.0,21033.0,13340.0,14501.0,,9826.0,8450.0,13435.0,,,,10286.0,,5826.0,,,21160.0,11338.0,13080.0,16860.0,9395.0,17649.0,19395.0,,8846.0,,16857.0,9899.0,5844.0,18830.0,,15226.0,13340.0,,14529.0,20867.0,,,18830.0,22494.0,10759.0,10057.0,15011.0,13645.0,,20217.0,,8903.0,12701.0,14917.0,,27719.0,7868.0,13898.0,5627.0,,17952.0,16466.0,12539.0,15058.0,16096.0,,12520.0,,14829.0,8055.0,,9504.0,12834.0,,,,,13308.0,23821.0,9389.0,10584.0,10805.0,14215.0,15277.0,13294.0
26,,19556.0,13361.0,16348.0,10568.0,19813.0,12797.0,8670.0,,15458.0,7847.0,17287.0,13874.0,,8823.0,,10606.0,6405,17805.0,11891.0,22496.0,,14501.0,,10403.0,10642.0,14241.0,,,,11153.0,,5826.0,,,21964.0,11338.0,14678.0,17057.0,10489.0,19041.0,20084.0,,8846.0,,17235.0,9899.0,6612.0,18830.0,,17194.0,16276.0,,15772.0,23326.0,,,18830.0,22494.0,11868.0,11416.0,15471.0,15229.0,,22794.0,,8903.0,12861.0,19054.0,,27719.0,,13898.0,8084.0,,18475.0,17550.0,12539.0,15058.0,18754.0,,12998.0,,18994.0,9487.0,,10394.0,14529.0,,,,,13308.0,25532.0,,,15739.0,15208.0,15996.0,14611.0
27,,20268.0,15548.0,19424.0,10848.0,21809.0,16169.0,10444.0,,19577.0,8866.0,22311.0,13874.0,,8823.0,,,7275,18256.0,11891.0,22781.0,,15863.0,,10403.0,10832.0,15530.0,,,,11153.0,,5826.0,,,24241.0,12134.0,14891.0,20056.0,10606.0,21881.0,20951.0,,9593.0,,19104.0,10685.0,7568.0,20416.0,,,16276.0,,18239.0,23326.0,,,23411.0,22494.0,12481.0,13871.0,18018.0,15229.0,,23133.0,,11232.0,13426.0,19054.0,,29190.0,,15167.0,8582.0,,18475.0,20518.0,,16878.0,19757.0,,14136.0,,18994.0,10025.0,,10394.0,14544.0,,,,,13492.0,25532.0,,,15739.0,15509.0,17648.0,16126.0
28,,,15548.0,19424.0,10848.0,21809.0,16169.0,,,19577.0,8866.0,22311.0,13874.0,,8983.0,,,7661,18931.0,13080.0,25749.0,,16983.0,,10403.0,10832.0,15530.0,,,,12582.0,,6106.0,,,24241.0,12134.0,16290.0,,10606.0,21881.0,23244.0,,9593.0,,,10685.0,7968.0,22403.0,,,18310.0,,18239.0,23326.0,,,23760.0,24917.0,14106.0,13871.0,18018.0,19087.0,,23133.0,,11232.0,13426.0,20371.0,,29190.0,,15167.0,9801.0,,19025.0,21026.0,,18803.0,20880.0,,,,,10178.0,,14138.0,14544.0,,,,,13492.0,27086.0,,,15739.0,15509.0,18711.0,16126.0
29,,,15548.0,20864.0,10848.0,24662.0,16169.0,,,22016.0,9889.0,,13894.0,,9171.0,,,10263,21059.0,13080.0,26251.0,,16983.0,,12958.0,11925.0,,,,,12582.0,,6603.0,,,30693.0,13789.0,,,11614.0,21881.0,24089.0,,9593.0,,,10685.0,8366.0,25007.0,,,18472.0,,20979.0,24174.0,,,23760.0,24921.0,14555.0,14684.0,19748.0,19087.0,,,,11232.0,14748.0,20371.0,,,,15167.0,9801.0,,19025.0,22844.0,,18844.0,20880.0,,,,,10178.0,,14138.0,14544.0,,,,,14602.0,29657.0,,,18800.0,,,16524.0
30,,,16195.0,22031.0,13421.0,24662.0,18755.0,,,22016.0,10329.0,,15041.0,,10691.0,,,11409,21059.0,13080.0,26710.0,,16983.0,,12958.0,13082.0,,,,,13436.0,,6715.0,,,30693.0,14405.0,,,,21881.0,24089.0,,11115.0,,,10685.0,,25007.0,,,19189.0,,25017.0,24830.0,,,25769.0,25249.0,14555.0,14684.0,20865.0,21015.0,,,,12062.0,14748.0,21762.0,,,,18034.0,9801.0,,19289.0,24978.0,,21017.0,,,,,,,,17943.0,14544.0,,,,,14881.0,39672.0,,,21168.0,,,16524.0
31,,,18164.0,22620.0,13664.0,27699.0,20103.0,,,22819.0,10588.0,,16447.0,,12064.0,,,12018,23326.0,13398.0,,,17957.0,,15398.0,,,,,,14957.0,,6715.0,,,36275.0,14405.0,,,,,24487.0,,12938.0,,,11536.0,,25701.0,,,19189.0,,25017.0,25933.0,,,25769.0,25249.0,15848.0,16945.0,20865.0,21015.0,,,,13963.0,,,,,,18034.0,12623.0,,,24978.0,,21774.0,,,,,,,,17943.0,15987.0,,,,,14881.0,39672.0,,,21435.0,,,16524.0
32,,,20327.0,22927.0,15547.0,,20103.0,,,24286.0,,,17640.0,,13813.0,,,12018,23326.0,13398.0,,,18765.0,,15398.0,,,,,,,,6715.0,,,40819.0,15647.0,,,,,24487.0,,14121.0,,,11536.0,,27199.0,,,20323.0,,29240.0,25933.0,,,,,18936.0,16945.0,,,,,,13963.0,,,,,,18034.0,13847.0,,,,,23565.0,,,,,,,,20198.0,17531.0,,,,,,41072.0,,,21435.0,,,
33,,,21561.0,24410.0,17782.0,,23208.0,,,31187.0,,,18828.0,,13813.0,,,12771,23703.0,13560.0,,,20864.0,,16069.0,,,,,,,,7154.0,,,40819.0,15647.0,,,,,28064.0,,14121.0,,,,,28524.0,,,21605.0,,,25933.0,,,,,18936.0,18838.0,,,,,,15938.0,,,,,,21419.0,14701.0,,,,,23565.0,,,,,,,,21400.0,21058.0,,,,,,44584.0,,,22792.0,,,
34,,,22569.0,24410.0,17782.0,,23208.0,,,31187.0,,,21042.0,,13813.0,,,12771,25960.0,14550.0,,,21386.0,,17570.0,,,,,,,,7154.0,,,42937.0,,,,,,28262.0,,,,,,,32527.0,,,23581.0,,,25933.0,,,,,22163.0,18838.0,,,,,,15938.0,,,,,,21419.0,18131.0,,,,,28098.0,,,,,,,,21400.0,23654.0,,,,,,49810.0,,,27409.0,,,
35,,,22569.0,26661.0,18644.0,,24470.0,,,,,,21672.0,,15493.0,,,15940,29372.0,15483.0,,,22287.0,,17570.0,,,,,,,,,,,47374.0,,,,,,29302.0,,,,,,,32527.0,,,,,,,,,,,23342.0,18838.0,,,,,,15938.0,,,,,,,18131.0,,,,,28098.0,,,,,,,,23472.0,25284.0,,,,,,51268.0,,,27829.0,,,
36,,,22569.0,26661.0,18644.0,,27554.0,,,,,,,,15493.0,,,15940,29372.0,15483.0,,,22494.0,,18113.0,,,,,,,,,,,,,,,,,29302.0,,,,,,,34175.0,,,,,,,,,,,24787.0,,,,,,,16446.0,,,,,,,19823.0,,,,,,,,,,,,,23642.0,28336.0,,,,,,51867.0,,,27829.0,,,
37,,,24966.0,32606.0,19643.0,,28004.0,,,,,,,,16847.0,,,15940,31617.0,15483.0,,,22746.0,,,,,,,,,,,,,,,,,,,33360.0,,,,,,,37541.0,,,,,,,,,,,25430.0,,,,,,,17453.0,,,,,,,19823.0,,,,,,,,,,,,,,28336.0,,,,,,53889.0,,,28132.0,,,
38,,,24966.0,34501.0,,,,,,,,,,,16847.0,,,16652,31617.0,16275.0,,,22746.0,,,,,,,,,,,,,,,,,,,33360.0,,,,,,,39730.0,,,,,,,,,,,,,,,,,,17453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58497.0,,,30972.0,,,
39,,,,38196.0,,,,,,,,,,,,,,17727,,16275.0,,,,,,,,,,,,,,,,,,,,,,36531.0,,,,,,,40549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60017.0,,,34688.0,,,
40,,,,38537.0,,,,,,,,,,,,,,17917,,17143.0,,,,,,,,,,,,,,,,,,,,,,41239.0,,,,,,,42331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65857.0,,,35480.0,,,
41,,,,38537.0,,,,,,,,,,,,,,20374,,17143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65857.0,,,37100.0,,,
42,,,,,,,,,,,,,,,,,,20374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43108.0,,,
43,,,,,,,,,,,,,,,,,,20938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,24342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,24342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,26281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,26281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
